Address,ExploitName,AttackDate,#IntTXBeforeAttack,#IntTXAfterAttack,#IntTXOnAttackDay
0x4afc8709352864e8ce325b55e51dbdbd6ac0c144,Thorchain Private Key Compromised (Phishing Attack),2021-07-24,0,0,1
0xd0a929b9bfc47d1dacf71fdd7f5fd4636e9a42eb,Thorchain Private Key Compromised (Phishing Attack),2021-07-24,0,0,2
0x4d65618978d817894f13f5114fd12eb17a70aae9,Thorchain Private Key Compromised (Phishing Attack),2021-07-24,0,0,1
0xd6a2e73e2fcb0e836df302877036e36b01297622,Thorchain Private Key Compromised (Phishing Attack),2021-07-24,0,0,2
0x65add16327e73b93c66011a9dc2290b4cfffcf6a,Thorchain Private Key Compromised (Phishing Attack),2021-07-24,0,0,2
0x0649c4540f65e2c0b74304b4b4862aef36d9f670,Thorchain Private Key Compromised (Phishing Attack),2021-07-24,0,0,3
0xd9181c01a49e1633e02b755b267423cb8a70a516,Thorchain Private Key Compromised (Phishing Attack),2021-07-24,0,0,1
0x8d204203ba5df2f3e2b2abb00989fecc62b60e37,Thorchain Private Key Compromised (Phishing Attack),2021-07-24,0,0,1
0x26b209653c5b52ec263f07b6434860c3f88864eb,Thorchain Private Key Compromised (Phishing Attack),2021-07-24,0,0,1
0x1d945e9ea2da9cb9a36b3e53e78b5e22bea1e3d9,Thorchain Private Key Compromised (Phishing Attack),2021-07-24,0,0,1
0x65335337d8ea89b32869ee72d864059102bde2f4,Thorchain Private Key Compromised (Phishing Attack),2021-07-24,0,0,1
0x53d914f42909c4ae3991edb3775e7aade7f7f4f8,Thorchain Private Key Compromised (Phishing Attack),2021-07-24,0,1,1
0x78be6ceaa4d0df89768e42c5c2281871f97f3735,Thorchain Private Key Compromised (Phishing Attack),2021-07-24,0,0,1
0x14bf46b13e708a9ab018678ec13849a93d15c907,Thorchain Private Key Compromised (Phishing Attack),2021-07-24,0,0,1
0xd4e91ddb2cfdc17a80db3b708611192ddb78ac4c,Thorchain Private Key Compromised (Phishing Attack),2021-07-24,0,1,1
0x33b86040364f6e1546870606267c7064145ecf6a,Thorchain Private Key Compromised (Phishing Attack),2021-07-24,0,0,2
0x269fa2311a736202a0ecbf2565f2f0553745f570,Thorchain Private Key Compromised (Phishing Attack),2021-07-24,0,0,1
0xa6290c7524d6bda66e051c64ea866d42fc3d2f8a,Thorchain Private Key Compromised (Phishing Attack),2021-07-24,0,0,2
0xdfbba26bfc548fb393bae00c2eec0b857f0eadd0,Thorchain Private Key Compromised (Phishing Attack),2021-07-24,0,0,1
0x2250cf200c1f10d435df5481c640ef65ab45628f,Thorchain Private Key Compromised (Phishing Attack),2021-07-24,0,0,1
0x6a25be3b86f3b3063b0bfd5050a5c34dd8205fef,Thorchain Private Key Compromised (Phishing Attack),2021-07-24,0,0,1
0x0dcb23db953ab5d844d37a0bdac40bc9d7595bb9,Thorchain Private Key Compromised (Phishing Attack),2021-07-24,0,0,1
0xf92e990219de897e7cec5d8d93244132cac5e251,Thorchain Private Key Compromised (Phishing Attack),2021-07-24,0,0,1
0xd02ea689d4bbd979342cbad1780d9e3390933b67,Thorchain Private Key Compromised (Phishing Attack),2021-07-24,0,0,1
0xde0f309cd0c875476580b6f4b7d61bfb8cb61a39,Thorchain Private Key Compromised (Phishing Attack),2021-07-24,0,0,1
0x0713a468b61c03b524e4579747db284e27011047,Thorchain Private Key Compromised (Phishing Attack),2021-07-24,0,0,1
0xacc776ee1822e470099d930ce09aa3d727369cf3,Thorchain Private Key Compromised (Phishing Attack),2021-07-24,0,3,1
0xd4877a7cd99158f99e683f6b797a2fe982a7e9b0,Thorchain Private Key Compromised (Phishing Attack),2021-07-24,0,0,2
0xdb148d8d316390bd47e1851cf1bd7f21a93574a3,Thorchain Private Key Compromised (Phishing Attack),2021-07-24,0,0,1
0x190f49c0f92a2c10aca57108b8ccd49416c22d25,Thorchain Private Key Compromised (Phishing Attack),2021-07-24,0,0,1
0x736841611663c6c4aa98534c3fc4fe8f912f55bf,Thorchain Private Key Compromised (Phishing Attack),2021-07-24,0,0,1
0xa6f40006d0cda3de3cc6af89de890494446edeeb,Thorchain Private Key Compromised (Phishing Attack),2021-07-24,0,0,1
0xa311d9ef428310544d690dfacbdf8e277dbea1ee,Thorchain Private Key Compromised (Phishing Attack),2021-07-24,0,1,1
0xd221d256d829bf38d404908cfd42bea4d13fbc60,Thorchain Private Key Compromised (Phishing Attack),2021-07-24,0,0,1
0xde25c539b441637d7f7f7bd01b84eaecba064324,Thorchain Private Key Compromised (Phishing Attack),2021-07-24,0,0,3
0x6f1574d609f34ab192497631a4c85998365b050d,Thorchain Private Key Compromised (Phishing Attack),2021-07-24,0,8,1
0xdf49a9a3c0664b81c8596502269f43108c866814,Thorchain Private Key Compromised (Phishing Attack),2021-07-24,0,0,1
0xc61e2f34383b33182d1fa62a2e311671dd581d9b,Thorchain Private Key Compromised (Phishing Attack),2021-07-24,0,2,1
0x9ee9c0a3bfedfb7f98534cf895fe493b32e29ea8,Thorchain Private Key Compromised (Phishing Attack),2021-07-24,0,0,1
0x396de3e4321e455db694c748f4e15205ca7f28bb,Thorchain Private Key Compromised (Phishing Attack),2021-07-24,0,2,3
0x542bdaaecaad1023558ab4d5f4899040a92fa539,Thorchain Private Key Compromised (Phishing Attack),2021-07-24,0,2,1
0x69f49aceea5dc55f7efdb7b7d3b85cac757dde2a,Thorchain Private Key Compromised (Phishing Attack),2021-07-24,0,0,2
0x2c39f40c2daf12ef9cf8888584b900c58e4e3c45,Thorchain Private Key Compromised (Phishing Attack),2021-07-24,0,0,1
0x1d0c27f8795ec7c580ea67344086ff004f5ead31,Thorchain Private Key Compromised (Phishing Attack),2021-07-24,0,0,1
0x724f0a8db19186544d4528e8a2436ea972b7746b,Thorchain Private Key Compromised (Phishing Attack),2021-07-24,0,0,1
0x8cd5bfbf2fff8e0c0d53a538ba84e4ca125c2080,Thorchain Private Key Compromised (Phishing Attack),2021-07-24,0,0,2
0x28e8953fa2ea845576496767cb6adcf7936341fb,Thorchain Private Key Compromised (Phishing Attack),2021-07-24,0,0,1
0x091c795e0578e5f7cc4705cf27d341dd538e495c,Thorchain Private Key Compromised (Phishing Attack),2021-07-24,0,0,1
0x8112df6627bf9b478dc74f48c0d0eb97fdf0cb37,Thorchain Private Key Compromised (Phishing Attack),2021-07-24,0,0,1
0xd5326f0ec042aa71ffc5a8cc9f73ad2e57f8568d,Thorchain Private Key Compromised (Phishing Attack),2021-07-24,0,1,1
0x4628beea30d7862a0bd40978b62d3534c5f5b302,Thorchain Private Key Compromised (Phishing Attack),2021-07-24,0,0,1
0x3902207116020847952977477cee4f5c8bda4e8f,Thorchain Private Key Compromised (Phishing Attack),2021-07-24,0,0,1
0x20540fca09a5457a926979304884ccba279cf437,Thorchain Private Key Compromised (Phishing Attack),2021-07-24,0,0,3
0xcb9cb0461d4e11c2e4604810f561bb9ea7af9a89,Thorchain Private Key Compromised (Phishing Attack),2021-07-24,0,0,1
0xa1f33aa03206504e8457afb5a0fc53358e4e809a,Thorchain Private Key Compromised (Phishing Attack),2021-07-24,0,0,1
0x5979c7fa759e121b9e604f1754b573a84dd30053,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x391122dd5164cb1cbb06a2c1540178baf7aad655,Poly Network Trusted State Root Exploit1,2021-08-10,2,0,2
0xb6c67f104568d8456df8590ec37472598c82f13a,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0xe52b5a47fea7d3e4998b523418faa33d0f9634dc,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x7c78bc114d03d0b080304669bcd49b87b030d883,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x754a73c74d38200f3c6020b5890f18a9648ea3bd,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0xe00ebe6add57a2cf8efbc77e046c7008f3087bc2,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x8ec1b644fda47859d9db8441219ab52c0f0e7cdb,Poly Network Trusted State Root Exploit1,2021-08-10,1,0,2
0x2bfb245df3342f6c917e77660eaeaa9ff18ebc41,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x2079bb030bbccfc448854397324087e041d0efdf,Poly Network Trusted State Root Exploit1,2021-08-10,1,0,2
0x400a4f1d46fa4658c250c91ef761d2718881c3d2,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,4
0x7147b54fd35355e5f6b95dd44c21d135e8b95d14,Poly Network Trusted State Root Exploit1,2021-08-10,1,0,2
0xbf0ec0df2360005d4e6544a19b3f114a1ba00c19,Poly Network Trusted State Root Exploit1,2021-08-10,1,0,6
0x5f4265bd840c768e52f4831ed6831fa6a21e7f35,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x7948c307638e84c0156887d54f770c562f031f3f,Poly Network Trusted State Root Exploit1,2021-08-10,1,0,2
0x702421bbb279f9ee7d41c4f0d6924629ef1cc68e,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0xa074bdd2473860f3b1b524cc59fa82cc103fdd86,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,4
0x8006821ddd623a1671c0e72a9bd8f9f48ba047c2,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,Poly Network Trusted State Root Exploit1,2021-08-10,329836,0,493568
0x30dc26f5341cfb16692a9793f1ad295827ef7eb6,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x49524c67d752cba3fee844edfca33fc052c7bd07,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x5eafa777c71c9718f591c43b7a4c10e101d8e285,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x01461c8581d767bc1501e93a7164a7c6e32432e6,Poly Network Trusted State Root Exploit1,2021-08-10,1,0,4
0x88c4cf4c96261b720d78e1ceb4f023796a114781,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x5404cab11dbd30fd00069d473c621cd2c7b6ae66,Poly Network Trusted State Root Exploit1,2021-08-10,1,0,4
0x22a5708c866ddb3c469265c2cc21aa6541fb22e8,Poly Network Trusted State Root Exploit1,2021-08-10,2,0,6
0xbae0f83271ab89c05e291e7e036d9f5dff92c1c9,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x1d558db28adab6867ffb9ffeb5e5191a8ac21ab3,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x0c5223946daeabb66d13af0e881a23599562feee,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x08cc3f20fc076ce12867faef7d9e4048a2bcd561,Poly Network Trusted State Root Exploit1,2021-08-10,7,0,8
0x77f1c17aa94d0028c65cd74f41d5890c62dc6227,Poly Network Trusted State Root Exploit1,2021-08-10,3,0,2
0x2c2946dd0006cd5a38952a83ed742fe5b0a0b2f9,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x784665e88a101683073164c722dbd4ac3272d084,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x328d64cd7902926c3727e647d6b65c66339ccbcd,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0xa205b09b60d4f9a5e6c204135f7c5753a5dedd3b,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0xd00a9f41f625901860ad8978149e4ff4d0373ca2,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x1ee1a852091b1773ec14ce37ba21dac2d3bfb197,Poly Network Trusted State Root Exploit1,2021-08-10,1,0,2
0xa42d49208d25bda1a4648bee5f7934b7a5faf716,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x30f6ee29fd99c89ab049bd603a5e0f7afab3894a,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x22648c12acd87912ea1710357b1302c6a4154ebc,Poly Network Trusted State Root Exploit1,2021-08-10,6,0,50
0x92f93fadcacb86f6bd163a87a0944341b838cc62,Poly Network Trusted State Root Exploit1,2021-08-10,1,0,4
0xd46b61b275d0e992616e0e32d3fc342c602f9ee0,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,4
0x7e2e589f342612d26acd93f50492eb07a4fd97dd,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0xb22da8d5462ef8eca5336962f1df7a72d543cf37,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,4
0x76b6dd4f990f4874670259331494d5278d92edf1,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0xb92881593c109b0257b08c3b112feffc9217c530,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0xd58680f6971281ed5fdf0275b3f6cacd26159acc,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0xe997deb5e5078706a8402ecce41423b00978a596,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,4
0xbbfa14543100792f5749e03d2a7eacd7af4c1ba4,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x6229f2975890c5c2867c76ca4cd5e6723bcf59e1,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0xed9d63a96c27f87b07115b56b2e3572827f21646,Poly Network Trusted State Root Exploit1,2021-08-10,6,0,28
0x46c3fdaafcaf1052c4f5b5157b70738fbc7e37c2,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x4b48709aa81b14a1d4e294b8c4cd50a1ecaf4b5d,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Poly Network Trusted State Root Exploit1,2021-08-10,22319,0,661954
0x323262fb6d6a0a21248808ad8743caf54bd2ea3d,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,18
0xf60e150d95ff7ea9e3b21115005aaf9a7ffd9f81,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,4
0x5b2495497bc8432e5fbe257bd430267d1655423f,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0xf0b90508e3fd759c1e5c89dd0227203b60cae56e,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,4
0x42b19dca30fd612b1757682c074497847f2b57e0,Poly Network Trusted State Root Exploit1,2021-08-10,89862,0,140982
0x5932a48da3f5f5fa144c903160d72d62d44c3e50,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x167d6cf202ff8be207bdd127ab2480cdb4809099,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,4
0x196cbad94bea48dd66c62c38f1f656342f3b026e,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x985ef98d6cdadcba46a65289b6f77fbf0d48e135,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,6
0x674bdf20a0f284d710bc40872100128e2d66bd3f,Poly Network Trusted State Root Exploit1,2021-08-10,77,0,162
0x181ea3f82b9181af0e2fc6a9bccac7204a493b06,Poly Network Trusted State Root Exploit1,2021-08-10,3,0,4
0x86062ed66c63c9da719c49d419841c237bb6aa07,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0xb5e324810fd250dfc62e6ff99ff0aa49b1c5be46,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,8
0x142872deb038bc2e227c287b1ccab035bdc78593,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,4
0x76166a396656623f9d39cce6a910464847b946fe,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,22
0xca206bc3c83d4fdb9185aa02c07c7637591d9f76,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x91611df4a798457c2219f94a4df571b6bf48f8e5,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x5b9323432c8eed59dbf2b75b767ed1fd508ef518,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0xf614de84eedc0b71c03cf15d142481631c3bcb6a,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0xdfd9098f9e0518311790f08895591a83293e71a4,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x2afcd5253031820a9a7c503d79c90e2ac9cc0f97,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0xb88344468921b2aef0ff44795bbaede86b8e3926,Poly Network Trusted State Root Exploit1,2021-08-10,1,0,2
0x0c99931ab449ef4a69606606bc82255614dc830f,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x804f6806883826b83c08ea3327f39571e3d312bb,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x25870505717ec9ed1057c09f81b613bc17276b66,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0xdab50177f1172096df334bb146e98009122d3e12,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,6
0x86a5cc88c8923298f59719287090673af6e9d979,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x91b2cbfb820329c97e5208a3cf4873918ebe24d7,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x0831bdcfae5aa9685b36b5ea618cdbafdd208693,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0xd6794328b385782dfc367735ab36e42c26bb0f4e,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,6
0xb06dff537e589411ab8bb1851cd17ba45fca825a,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x2c692e7eb84c57f0be59eebae74ccb41e2f1ab1f,Poly Network Trusted State Root Exploit1,2021-08-10,1,0,2
0x16efa79798245378aa50ec23020a638a96439372,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x74db3e1ea1a47c812f3b24ccb15103cc7babdeb3,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0xdac17f958d2ee523a2206206994597c13d831ec7,Poly Network Trusted State Root Exploit1,2021-08-10,132,0,104952
0x3e009028a57266ce90ca69acdbd5d2eb1ca80a97,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x9da11b855e1b61841145fc6361617148b494b48d,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,4
0x803bda2dbd160ff46ca0054446d9d048a16e835b,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0xfec86d6f907522231d7833fa0d8851f92ae0bd30,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x4b7236f51141de942624b29e0f41f0e6087d4a3e,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,6
0x89b8b30bb630d902f3aec4cf25171155b9e391ba,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x9c58d8f9da6691f1fefc87bd87ae4e44e6085baf,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0xcd7b3d1d0cb3fa1cf2e668b829d78b54ff3016ff,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0xcafafaf93b2525107de128bb39b01f266d41222a,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,4
0x45c9df280b324e36e23ae4148e5982cef3e292b1,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x9da99e3d95497114ea0c818c3f03f2cd2fadd0b7,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x4922b092eb003e5da58a4d5bcfe2294d62cd04a5,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x1e9503a3838fff5d4c3f2925a6fe2b3dcd4f2d8a,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0xa117ea1c0c85cef648df2b6f40e50bb5475c228d,Poly Network Trusted State Root Exploit1,2021-08-10,5,0,2
0x0e80455e5d45f2815e944a564e359d7a26f7a082,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,4
0x7edbd871e10b74f4ff10ebfe9d40e8bbe1e08f87,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,6
0xed4274ad7813a102709d42868062833de7e184d2,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0xb2a6fc65b4f6d5453a88a7723e03c7802eb89da8,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x8116bb50386c97497143ba6fd1d24d84bea821e6,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x53b187a078e13d4eb1ad86d79648e9b77eb7f5f3,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x5ca9b9a784c39b1d64290719f28a4f43a0445e43,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,4
0xb836f786dd6690d896e95a27ae5490fe93fefcff,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,4
0x6772c6695d000e01a71fd1aa771bcaf4674da8fc,Poly Network Trusted State Root Exploit1,2021-08-10,1,0,4
0xded9256a18c3f7504d2d41d2efe0a5f7de82ea10,Poly Network Trusted State Root Exploit1,2021-08-10,1,0,6
0xa4b94bf69bf085e14eefe966cd14a1fb92ff91d9,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0xd22996bb19320764162895e5162ce4e0505f2871,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0xe9e0a95be22a65e6be0286307d808b8c2e9d40f8,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,6
0x4f8a8093727ea33f5adbb7cb21494a018d3010d3,Poly Network Trusted State Root Exploit1,2021-08-10,1,0,2
0x56d3425d88c66932d71e1d6b9c146a9e7c597684,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,4
0x8078e01ce2ff1835ee9b148c70cb037f2138a225,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x74fdf87c442bc45df808ba24d9bef8428f2c081c,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0xe12518aec127ac9ad2149a014366d977bd556796,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0xcbad2fd05bec13e4108c608f0f9581dbbf4d1921,Poly Network Trusted State Root Exploit1,2021-08-10,2,0,6
0x4a117aa49ff10c45b43acf2f36026b74e77a41b4,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0xd5943b364f491c64092bdee76d0d0da19a38c28f,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,6
0x14bdd6f9d35806da5cfd4bf4c8751c2856e6662a,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0xa862597f24c0841e2ca20e160e4a6d7df9c9bb20,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,4
0xb684b12378457636b08b4f7e416a2772ae2bd45e,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x4fb117dcd6d09abf1a99b502d488a99f5a17e7ec,Poly Network Trusted State Root Exploit1,2021-08-10,80,0,118
0xe56d6ccab6551932c0356e4e8d5daf0630920c71,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x795161dd40e70c20fe6536d644abdb22425bc3f1,Poly Network Trusted State Root Exploit1,2021-08-10,1,0,2
0xbf06d56a56def3330d63e272c48ac48d3c99e650,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x7fc42e7c7525e15361d87515c7f35fef5bee3553,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,4
0x06d3d1317446141bd17b277cdadaee9e60cfcdde,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x5895050f63b53078ee2c8809363c6b4e285cea12,Poly Network Trusted State Root Exploit1,2021-08-10,2,0,4
0xb673892e3d924e2709c3d5d2e828fe8f85f1e7ca,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0xaeb1403a564e673c4a1fc8036acef7d85f994482,Poly Network Trusted State Root Exploit1,2021-08-10,4,0,4
0x5ec787b2ca606c93cb3f5db0ac167fc031a85dc5,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x3c4067c854bbce9da217032197e4c38601a850b3,Poly Network Trusted State Root Exploit1,2021-08-10,1,0,2
0x872796bf7fe754754d2bee2c66d7de9b04a5c943,Poly Network Trusted State Root Exploit1,2021-08-10,353,0,536
0x5037786ba43fd5d3117c602a1c380e7795ec6dbe,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,4
0x82c46c4a6b1095e3e3c9d67e072f1e3a9258a960,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x4b1a299f6af6790ed7926f798752c76749029c9c,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,6
0x21d4c015e6d4cea57c388b65a7b2cceac7918724,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x7b7ef6c5bdda123e104efdf61f57a576c0d09baf,Poly Network Trusted State Root Exploit1,2021-08-10,1,0,2
0x480f972c1dd68bd0dba638230cb188d1a44be539,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x35bdb91ab447be1b294d876166b5eaf9ca6f57cc,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,4
0xa9ca9db98c9cde69eb7ce539ef4660c70c183771,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,4
0xc33b83638a92d32948c7471a3f51114b9a1c760c,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x8bbe1a2961b41340468d0548c2cd5b7dfa9b684c,Poly Network Trusted State Root Exploit1,2021-08-10,1,0,12
0xedf481e204b9d4851c9f7b5e9d946945efdcd7a5,Poly Network Trusted State Root Exploit1,2021-08-10,1,0,12
0x595a228b0313be04a59c6dbc93fca1f1ebeaee03,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,4
0x5e9484f11f13b10adb4d45f15fe6fe47d6cd4a36,Poly Network Trusted State Root Exploit1,2021-08-10,1,0,2
0xf33ee090ee3f524bebd8364d8bf17d1e5fb63fdb,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0xe18779162f8dfac33b20fb971e0e92920409ae9a,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x63223181445482fabe977f2884d4895a7ff872e1,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0xd4a4965d5170d83204d1a01ca93c50213f1956bb,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0xaecb640bfc2e1449953a800664bd390d78382cff,Poly Network Trusted State Root Exploit1,2021-08-10,1,0,2
0x74e007a12b5c13b4307e1411a7284e0ed2da7934,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,6
0xbc88f6cdedac1ca46a8831136a81adc1c8c1abe9,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0xb7d1e70bab25551180db0f40988ec0162e15942e,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x0b1775a0d70e303b118fc695d8c4a7a3369b41b2,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x0312bc749365efd49c33a7ff62c76d86991f65d8,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x748b51730f8abb7c72b3f03292c9b46c2ba28bb5,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,8
0x1f6fde38c3b1ee6d983e40642d2c394b6610b43b,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0xa02cafe11a862689dc1e4b60b1903deae224ea5b,Poly Network Trusted State Root Exploit1,2021-08-10,1,0,2
0x9154a58c7fbba4319c21c994ded5f53d87cba6f9,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x0fa53dc36e1a5872920466ecc6780d5d2cd302f5,Poly Network Trusted State Root Exploit1,2021-08-10,1,0,2
0x1013604e012a917e33104bb0c63cc98e1b8d2bdc,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,4
0x038dc3bf2121ea337bffe8a03d95fbb205e37b0f,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x46c6bf5027dc40b1fb0c8340ddef0828f89ec924,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x869e3b6e737ba087b62fdb7ba0a45a2e0a26c14f,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0xd480e91db69f946b5ee5788a52181f3cf0de1b79,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,2
0x935e0d29b12164a4d4832e9d40a2890bd9b207dc,Poly Network Trusted State Root Exploit1,2021-08-10,0,0,4
